id,lat,lng
-1070,55.822198,37.629983
-1071,55.823919,37.627017
-1072,55.825132,37.631608
-1073,55.825071,37.631455
-1074,55.823697,37.633362
-1075,55.824482,37.633213
-1076,55.824032,37.633537
-1077,55.822165,37.630834
-1078,55.826883,37.639007
-1079,55.829020,37.631586
-1080,55.829268,37.632637
-1081,55.825253,37.635771
-1082,55.825284,37.636280
-1083,55.818573,37.651576
-1084,55.818114,37.650225
-1085,55.818025,37.647788
-1086,55.818139,37.649030
-1087,55.819471,37.651501
-1088,55.817823,37.653044
-1089,55.817772,37.652580
-1090,55.817477,37.650328
-1091,55.816497,37.647039
-1092,55.816444,37.648678
-1093,55.816295,37.646828
-1094,55.816521,37.646735
-1095,55.819383,37.653385
-1096,55.819368,37.653729
-1097,55.821178,37.660422
-1098,55.821022,37.658916
-1099,55.818180,37.642566
-1100,55.818342,37.643208
-1101,55.818813,37.642598
-1102,55.818293,37.641270
-1103,55.817586,37.643027
-1104,55.818159,37.642602
-1105,55.817942,37.643075
-1106,55.818111,37.641620
-1107,55.816899,37.639609
-1108,55.818418,37.626845
-1109,55.822041,37.644298
-1110,55.816440,37.641484
-1111,55.816601,37.640127
-1112,55.816311,37.639521
-1113,55.816313,37.642321
-1114,55.816283,37.639143
-1115,55.813530,37.641239
-1116,55.813486,37.640067
-1117,55.813286,37.638599
-1118,55.813563,37.638448
-1119,55.811269,37.637771
-1120,55.812297,37.638250
-1121,55.812397,37.638440
-1122,55.813295,37.638429
-1123,55.813606,37.641258
-1124,55.816112,37.639079
-1125,55.815061,37.639576
-1126,55.821328,37.661572
-1127,55.821757,37.662109
-1128,55.822658,37.666131
-1129,55.822600,37.666086
-1130,55.821687,37.664700
-1131,55.821942,37.665877
-1132,55.822395,37.666290
-1133,55.822554,37.665994
-1134,55.828762,37.654832
-1135,55.828905,37.654528
-1136,55.828917,37.654718
-1137,55.829974,37.653219
-1138,55.830486,37.652964
-1139,55.831204,37.655065
-1140,55.831133,37.655120
-1141,55.831298,37.654949
-1142,55.831146,37.656113
-1143,55.831117,37.656027
-1144,55.832173,37.657189
-1145,55.831142,37.656195
-1146,55.832017,37.657643
-1147,55.832350,37.656819
-1148,55.831607,37.655014
-1149,55.832814,37.655178
-1150,55.837281,37.661248
-1151,55.836859,37.659753
-1152,55.833128,37.656314
-1153,55.834230,37.656804
-1154,55.834137,37.657447
-1155,55.833277,37.660255
-1156,55.835223,37.662789
-1157,55.834391,37.661867
-1158,55.836252,37.659168
-1159,55.835728,37.659737
-1160,55.839427,37.666165
-1161,55.840282,37.663289
-1162,55.843361,37.667584
-1163,55.843604,37.667393
-1164,55.829487,37.632551
-1165,55.827148,37.639530
-1166,55.833107,37.627232
-1167,55.837618,37.630081
-1168,55.836679,37.627760
-1169,55.834923,37.623626
-1170,55.834548,37.624257
-1171,55.834702,37.623839
-1172,55.836783,37.622705
-1173,55.829640,37.632839
-1174,55.829951,37.632483
-1175,55.830450,37.631479
-1176,55.830232,37.632056
-1177,55.830383,37.630910
-1178,55.830299,37.631193
-1179,55.832387,37.627041
-1180,55.830222,37.630603
-1181,55.831119,37.628372
-1182,55.832394,37.652300
-1183,55.837983,37.636075
-1184,55.837752,37.636484
-1185,55.838021,37.636479
-1186,55.838404,37.636677
-1187,55.840209,37.636627
-1188,55.838166,37.646315
-1189,55.836926,37.645030
-1190,55.836561,37.645624
-1191,55.837688,37.636581
-1192,55.812768,37.623229
-1193,55.812021,37.619400
-1194,55.810071,37.628401
-1195,55.814295,37.623143
-1196,55.814916,37.624434
-1197,55.815758,37.627005
-1198,55.816331,37.627340
-1199,55.815917,37.626232
-1200,55.817021,37.623927
-1201,55.818233,37.626803
-1202,55.807302,37.636500
-1203,55.805938,37.634236
-1204,55.804099,37.633916
-1205,55.805079,37.631275
-1206,55.804429,37.635148
-1207,55.806698,37.636225
-1208,55.803190,37.634842
-1209,55.801637,37.635424
-1210,55.800767,37.634921
-1211,55.800530,37.635587
-1212,55.804132,37.636052
-1213,55.815974,37.638991
-1214,55.816242,37.639095
-1215,55.836475,37.653811
-1216,55.836606,37.653418
-1217,55.837948,37.654320
-1218,55.836738,37.655214
-1219,55.833693,37.654075
-1220,55.834577,37.653606
-1221,55.833866,37.653732
-1222,55.837643,37.657636
-1223,55.837490,37.656114
-1224,55.837821,37.654993
-1225,55.837736,37.654881
-1226,55.836623,37.657334
-1227,55.837817,37.657760
-1228,55.838531,37.659275
-1229,55.838386,37.658514
-1230,55.843290,37.654152
-1231,55.849413,37.674664
-1232,55.843283,37.666238
-1233,55.821908,37.630806
-1234,55.821751,37.630704
-1235,55.821417,37.629263
-1236,55.821531,37.628840
-1237,55.821317,37.628855
-1238,55.824705,37.633790
-1239,55.825077,37.632872
-1240,55.829211,37.630510
-1241,55.828978,37.628437
-1242,55.828130,37.626722
-1243,55.825707,37.626064
-1244,55.821651,37.629845
-1245,55.823977,37.625900
-1246,55.823493,37.627017
-1247,55.825128,37.632120
-1248,55.823897,37.633710
-1249,55.824182,37.633585
-1250,55.826912,37.639221
-1251,55.829257,37.631576
-1252,55.829405,37.632396
-1253,55.825243,37.636043
-1254,55.818573,37.653310
-1255,55.818108,37.649501
-1256,55.818069,37.650801
-1257,55.819457,37.652496
-1258,55.818857,37.651473
-1259,55.817780,37.654556
-1260,55.817760,37.653043
-1261,55.818072,37.653111
-1262,55.817068,37.652578
-1263,55.817478,37.650124
-1264,55.817474,37.651019
-1265,55.816403,37.648671
-1266,55.816289,37.646994
-1267,55.816482,37.648685
-1268,55.816362,37.650126
-1269,55.816195,37.646813
-1270,55.816303,37.646686
-1271,55.816565,37.646157
-1272,55.819397,37.653048
-1273,55.818821,37.653413
-1274,55.820943,37.660204
-1275,55.821183,37.661570
-1276,55.819991,37.657749
-1277,55.818178,37.642364
-1278,55.818588,37.642882
-1279,55.818220,37.642004
-1280,55.817333,37.643299
-1281,55.817607,37.643110
-1282,55.818341,37.626820
-1283,55.816393,37.642330
-1284,55.816594,37.641510
-1285,55.816669,37.640138
-1286,55.816246,37.643662
-1287,55.816027,37.642289
-1288,55.816236,37.639152
-1289,55.813518,37.641484
-1290,55.813418,37.641463
-1291,55.813431,37.640057
-1292,55.813501,37.638432
-1293,55.811257,37.638020
-1294,55.810027,37.637574
-1295,55.812284,37.638420
-1296,55.812329,37.639503
-1297,55.813392,37.638454
-1298,55.813297,37.638387
-1299,55.813594,37.641496
-1300,55.813656,37.641262
-1301,55.815048,37.639890
-1302,55.821327,37.661734
-1303,55.821284,37.661626
-1304,55.821652,37.662121
-1305,55.821724,37.662220
-1306,55.822318,37.666491
-1307,55.821494,37.664519
-1308,55.821200,37.666460
-1309,55.821794,37.666378
-1310,55.828720,37.655083
-1311,55.829012,37.654595
-1312,55.828972,37.654802
-1313,55.830000,37.653692
-1314,55.830796,37.652843
-1315,55.831056,37.655125
-1316,55.831366,37.654756
-1317,55.831076,37.655998
-1318,55.832572,37.657553
-1319,55.832101,37.657400
-1320,55.831124,37.656244
-1321,55.832165,37.658787
-1322,55.831942,37.657858
-1323,55.833073,37.655185
-1324,55.832642,37.657341
-1325,55.833018,37.654963
-1326,55.837267,37.661290
-1327,55.836912,37.661009
-1328,55.836620,37.659650
-1329,55.832737,37.657495
-1330,55.833312,37.656789
-1331,55.834109,37.657169
-1332,55.833965,37.657638
-1333,55.832238,37.659001
-1334,55.833432,37.659820
-1335,55.834526,37.664241
-1336,55.836954,37.665378
-1337,55.833978,37.662988
-1338,55.838792,37.668206
-1339,55.840387,37.663356
-1340,55.843536,37.667870
-1341,55.845256,37.669607
-1342,55.829651,37.632268
-1343,55.827051,37.639479
-1344,55.832492,37.626105
-1345,55.838014,37.630862
-1346,55.838297,37.628927
-1347,55.837301,37.626812
-1348,55.834944,37.623118
-1349,55.834285,37.624256
-1350,55.834600,37.623639
-1351,55.836371,37.622678
-1352,55.837899,37.622772
-1353,55.829746,37.632449
-1354,55.830229,37.631653
-1355,55.830349,37.630847
-1356,55.830232,37.631067
-1357,55.830140,37.631481
-1358,55.832174,37.626628
-1359,55.830012,37.630201
-1360,55.832546,37.652419
-1361,55.838195,37.636396
-1362,55.838392,37.634513
-1363,55.839115,37.636580
-1364,55.840269,37.636625
-1365,55.840247,37.636906
-1366,55.838375,37.646518
-1367,55.836778,37.645322
-1368,55.836627,37.645599
-1369,55.812750,37.622894
-1370,55.812046,37.618634
-1371,55.812826,37.619845
-1372,55.811504,37.619076
-1373,55.809802,37.628820
-1374,55.814477,37.622799
-1375,55.814467,37.623334
-1376,55.815247,37.624110
-1377,55.815853,37.626719
-1378,55.815997,37.626585
-1379,55.815328,37.624537
-1380,55.816822,37.623131
-1381,55.818240,37.626804
-1382,55.807317,37.636318
-1383,55.807760,37.636564
-1384,55.806824,37.634376
-1385,55.806150,37.631258
-1386,55.803254,37.633773
-1387,55.804167,37.632942
-1388,55.804077,37.634267
-1389,55.804288,37.631181
-1390,55.800446,37.634588
-1391,55.800968,37.635139
-1392,55.799829,37.635427
-1393,55.800757,37.635583
-1394,55.804396,37.636158
-1395,55.838034,37.654170
-1396,55.837864,37.654128
-1397,55.838023,37.654414
-1398,55.836612,37.654998
-1399,55.836773,37.654772
-1400,55.833402,37.654449
-1401,55.836467,37.651289
-1402,55.833732,37.653598
-1403,55.837739,37.656413
-1404,55.837418,37.656597
-1405,55.837648,37.656466
-1406,55.837870,37.655094
-1407,55.838081,37.654517
-1408,55.836671,37.657387
-1409,55.836316,37.658052
-1410,55.837848,37.657695
-1411,55.838671,37.658964
-1412,55.838412,37.658448
-1413,55.844350,37.649926
-1414,55.850149,37.675641
-1415,55.848811,37.673530
-1416,55.843376,37.665970
-1417,55.845193,37.668644
-1418,55.821879,37.630714
-1419,55.821423,37.628947
-1420,55.821570,37.624068
-1421,55.821380,37.622227
-1422,55.824655,37.633765
-1423,55.825117,37.632673
-1424,55.829367,37.630258
-1425,55.829381,37.630849
-1426,55.829234,37.628956
-1427,55.830208,37.623283
-1428,55.825753,37.625152
-1429,55.825128,37.625995
-1430,55.825915,37.626095
-1431,55.823980,37.625847
-1432,55.823489,37.626575
-1433,55.825132,37.632468
-1434,55.823917,37.633745
-1435,55.824255,37.633597
-1436,55.826979,37.639384
-1437,55.829241,37.631077
-1438,55.829276,37.632151
-1439,55.829481,37.631568
-1440,55.829568,37.632108
-1441,55.818573,37.653658
-1442,55.818292,37.653330
-1443,55.818631,37.653351
-1444,55.818073,37.651290
-1445,55.819459,37.652542
-1446,55.817773,37.654810
-1447,55.817722,37.654553
-1448,55.817836,37.654556
-1449,55.817299,37.653039
-1450,55.818070,37.652623
-1451,55.818048,37.653221
-1452,55.817068,37.653026
-1453,55.817067,37.652007
-1454,55.816816,37.652578
-1455,55.816613,37.651009
-1456,55.816319,37.650120
-1457,55.816211,37.648640
-1458,55.816187,37.646976
-1459,55.816613,37.650160
-1460,55.816202,37.646665
-1461,55.816108,37.646796
-1462,55.816335,37.646121
-1463,55.816618,37.645116
-1464,55.816431,37.646136
-1465,55.819608,37.652968
-1466,55.818734,37.653499
-1467,55.819960,37.659125
-1468,55.820932,37.662165
-1469,55.821234,37.661620
-1470,55.821186,37.661748
-1471,55.820031,37.655854
-1472,55.817208,37.643383
-1473,55.817354,37.643380
-1474,55.816330,37.643667
-1475,55.816474,37.643672
-1476,55.816662,37.641522
-1477,55.816784,37.640158
-1478,55.816115,37.646648
-1479,55.816193,37.643657
-1480,55.815872,37.642716
-1481,55.815308,37.642208
-1482,55.813507,37.641693
-1483,55.813412,37.641678
-1484,55.813214,37.640020
-1485,55.813393,37.638374
-1486,55.811248,37.638234
-1487,55.810411,37.637910
-1488,55.809994,37.638007
-1489,55.808497,37.637444
-1490,55.812248,37.639007
-1491,55.812696,37.639563
-1492,55.812219,37.639482
-1493,55.813131,37.638363
-1494,55.813587,37.641705
-1495,55.813882,37.641306
-1496,55.816154,37.640089
-1497,55.813979,37.639697
-1498,55.821322,37.662220
-1499,55.821281,37.661690
-1500,55.821458,37.662070
-1501,55.821595,37.662644
-1502,55.822215,37.666751
-1503,55.821441,37.664163
-1504,55.821650,37.666863
-1505,55.828677,37.655211
-1506,55.829019,37.654873
-1507,55.829029,37.654405
-1508,55.830055,37.654510
-1509,55.830002,37.653718
-1510,55.830981,37.655098
-1511,55.830711,37.654047
-1512,55.831026,37.656016
-1513,55.832682,37.657663
-1514,55.831089,37.656281
-1515,55.832268,37.658911
-1516,55.832059,37.658668
-1517,55.831772,37.658347
-1518,55.833124,37.655051
-1519,55.833189,37.654777
-1520,55.837554,37.661453
-1521,55.837173,37.661756
-1522,55.836843,37.661448
-1523,55.833880,37.657426
-1524,55.833187,37.657179
-1525,55.834001,37.657072
-1526,55.833413,37.659217
-1527,55.831754,37.660513
-1528,55.834210,37.664987
-1529,55.833379,37.664600
-1530,55.838586,37.669005
-1531,55.840542,37.663564
-1532,55.844066,37.668598
-1533,55.844924,37.669323
-1534,55.849278,37.674956
-1535,55.833812,37.623927
-1536,55.838358,37.631530
-1537,55.838519,37.629908
-1538,55.838519,37.629399
-1539,55.837392,37.626641
-1540,55.834949,37.623084
-1541,55.834858,37.623114
-1542,55.834275,37.624259
-1543,55.834291,37.624065
-1544,55.834519,37.623480
-1545,55.834680,37.623461
-1546,55.834578,37.623689
-1547,55.836148,37.622777
-1548,55.838012,37.618891
-1549,55.837857,37.624709
-1550,55.830086,37.630790
-1551,55.830076,37.631358
-1552,55.830104,37.631414
-1553,55.829780,37.630222
-1554,55.838423,37.634362
-1555,55.838508,37.634586
-1556,55.839087,37.635372
-1557,55.839686,37.636502
-1558,55.840404,37.636615
-1559,55.840111,37.638070
-1560,55.839257,37.643897
-1561,55.838293,37.647038
-1562,55.836672,37.645524
-1563,55.812820,37.620110
-1564,55.811678,37.618677
-1565,55.812839,37.618544
-1566,55.812890,37.619853
-1567,55.811336,37.618971
-1568,55.811406,37.619211
-1569,55.809542,37.629227
-1570,55.814773,37.623172
-1571,55.815071,37.623226
-1572,55.816802,37.622981
-1573,55.807330,37.636097
-1574,55.808214,37.636632
-1575,55.807848,37.636638
-1576,55.807394,37.634466
-1577,55.806915,37.632907
-1578,55.806936,37.631172
-1579,55.802420,37.633622
-1580,55.804881,37.633099
-1581,55.802315,37.630945
-1582,55.800368,37.634507
-1583,55.800401,37.634698
-1584,55.800504,37.634450
-1585,55.800986,37.635285
-1586,55.795417,37.634476
-1587,55.800882,37.635530
-1588,55.804700,37.636331
-1589,55.838290,37.653733
-1590,55.837781,37.653990
-1591,55.838110,37.653646
-1592,55.838069,37.654339
-1593,55.836397,37.654759
-1594,55.837087,37.654207
-1595,55.836583,37.651120
-1596,55.836491,37.650869
-1597,55.833608,37.653474
-1598,55.837524,37.656738
-1599,55.837755,37.656704
-1600,55.837919,37.655165
-1601,55.838140,37.654603
-1602,55.838304,37.654141
-1603,55.836280,37.657999
-1604,55.836358,37.658101
-1605,55.837887,37.657613
-1606,55.839183,37.659614
-1607,55.838959,37.658338
-1608,55.838445,37.658354
-1609,55.844227,37.649614
-1610,55.850781,37.676517
-1611,55.847705,37.671203
-1612,55.843792,37.664918
-1613,55.845454,37.668019
-1614,55.845504,37.669042
-1615,55.822091,37.623779
-1616,55.821584,37.622220
-1617,55.821382,37.621722
-1618,55.821481,37.622158
-1619,55.824543,37.633788
-1620,55.829501,37.630651
-1621,55.829563,37.631214
-1622,55.831438,37.625316
-1623,55.830426,37.623294
-1624,55.830241,37.622413
-1625,55.825826,37.623876
-1626,55.825508,37.625101
-1627,55.825107,37.626474
-1628,55.825958,37.626107
-1629,55.826015,37.624169
-1630,55.824090,37.623579
-1631,55.823764,37.625834
-1632,55.822739,37.626581
-1633,55.823952,37.633770
-1634,55.824318,37.633613
-1635,55.829479,37.631532
-1636,55.829493,37.631963
-1637,55.818573,37.654073
-1638,55.818372,37.653853
-1639,55.818086,37.653296
-1640,55.819614,37.652758
-1641,55.817720,37.656667
-1642,55.817715,37.654814
-1643,55.817920,37.654445
-1644,55.817969,37.653578
-1645,55.817066,37.653313
-1646,55.816492,37.653010
-1647,55.816692,37.651509
-1648,55.816492,37.652578
-1649,55.816618,37.651506
-1650,55.816143,37.650092
-1651,55.816103,37.648623
-1652,55.816134,37.648015
-1653,55.816100,37.646959
-1654,55.816613,37.650028
-1655,55.816272,37.645047
-1656,55.815636,37.646707
-1657,55.816394,37.645074
-1658,55.816689,37.643712
-1659,55.816492,37.645092
-1660,55.818058,37.657039
-1661,55.821188,37.662243
-1662,55.820935,37.662601
-1663,55.821231,37.661684
-1664,55.819994,37.655667
-1665,55.817119,37.643437
-1666,55.817223,37.643462
-1667,55.816445,37.644156
-1668,55.816576,37.643692
-1669,55.816705,37.641530
-1670,55.816716,37.641238
-1671,55.816929,37.640182
-1672,55.815646,37.646556
-1673,55.816075,37.643553
-1674,55.815580,37.642824
-1675,55.815815,37.643529
-1676,55.815145,37.642190
-1677,55.815299,37.642423
-1678,55.813443,37.642862
-1679,55.813295,37.643867
-1680,55.812309,37.641889
-1681,55.813211,37.640080
-1682,55.813231,37.639647
-1683,55.813333,37.638364
-1684,55.811219,37.638815
-1685,55.811179,37.638222
-1686,55.810184,37.637880
-1687,55.810404,37.638081
-1688,55.809940,37.638961
-1689,55.810064,37.638020
-1690,55.809923,37.637995
-1691,55.806312,37.637027
-1692,55.811278,37.638826
-1693,55.812703,37.639463
-1694,55.812192,37.639932
-1695,55.813134,37.638311
-1696,55.813530,37.642537
-1697,55.813655,37.641715
-1698,55.816107,37.641172
-1699,55.821316,37.662585
-1700,55.821512,37.662363
-1701,55.821524,37.662880
-1702,55.821573,37.662494
-1703,55.822134,37.666957
-1704,55.821226,37.663862
-1705,55.828649,37.655279
-1706,55.829007,37.655522
-1707,55.829301,37.655352
-1708,55.828963,37.654982
-1709,55.829117,37.654168
-1710,55.830091,37.655081
-1711,55.830661,37.654450
-1712,55.829497,37.653852
-1713,55.830139,37.653715
-1714,55.830890,37.655031
-1715,55.830602,37.653965
-1716,55.830993,37.656086
-1717,55.831040,37.656279
-1718,55.831981,37.658893
-1719,55.830790,37.657172
-1720,55.833183,37.654843
-1721,55.837472,37.662057
-1722,55.837231,37.662445
-1723,55.833766,37.657770
-1724,55.831199,37.659935
-1725,55.830216,37.665034
-1726,55.833888,37.665748
-1727,55.836110,37.667893
-1728,55.833216,37.665069
-1729,55.838473,37.669313
-1730,55.840779,37.663875
-1731,55.844120,37.668727
-1732,55.844529,37.668808
-1733,55.850046,37.675939
-1734,55.833659,37.623535
-1735,55.834013,37.624163
-1736,55.834003,37.623624
-1737,55.838412,37.631635
-1738,55.838123,37.631884
-1739,55.839052,37.629777
-1740,55.837703,37.626211
-1741,55.834908,37.622686
-1742,55.834720,37.623107
-1743,55.834297,37.623858
-1744,55.834569,37.623382
-1745,55.834492,37.623536
-1746,55.834725,37.623181
-1747,55.834435,37.623830
-1748,55.835371,37.622716
-1749,55.838146,37.618722
-1750,55.838003,37.625100
-1751,55.837769,37.625417
-1752,55.829765,37.630714
-1753,55.829976,37.631166
-1754,55.838499,37.633798
-1755,55.840191,37.636446
-1756,55.840639,37.636705
-1757,55.840083,37.638908
-1758,55.839280,37.643828
-1759,55.839389,37.643960
-1760,55.837709,37.648654
-1761,55.811343,37.618716
-1762,55.811520,37.618359
-1763,55.813924,37.618269
-1764,55.814774,37.620075
-1765,55.810905,37.618651
-1766,55.811401,37.619068
-1767,55.811411,37.619129
-1768,55.811252,37.619405
-1769,55.808792,37.630329
-1770,55.814945,37.623267
-1771,55.814906,37.622392
-1772,55.816782,37.622743
-1773,55.807348,37.635788
-1774,55.806061,37.635860
-1775,55.808212,37.636700
-1776,55.807987,37.636661
-1777,55.809763,37.634841
-1778,55.807322,37.635545
-1779,55.807530,37.631012
-1780,55.802220,37.633585
-1781,55.802461,37.632974
-1782,55.802218,37.630892
-1783,55.800193,37.634306
-1784,55.800321,37.634071
-1785,55.800271,37.635064
-1786,55.800177,37.634469
-1787,55.800727,37.635032
-1788,55.800973,37.635422
-1789,55.794619,37.634312
-1790,55.804926,37.636600
-1791,55.838790,37.652878
-1792,55.838359,37.653846
-1793,55.838145,37.653485
-1794,55.837592,37.653677
-1795,55.837457,37.654047
-1796,55.838122,37.654249
-1797,55.837337,37.654182
-1798,55.836687,37.651012
-1799,55.836285,37.650359
-1800,55.837312,37.648927
-1801,55.837653,37.656908
-1802,55.838049,37.655338
-1803,55.837535,37.655876
-1804,55.838322,37.654982
-1805,55.838177,37.654977
-1806,55.838245,37.654049
-1807,55.838361,37.654217
-1808,55.839041,37.652858
-1809,55.839049,37.659925
-1810,55.839478,37.658925
-1811,55.839396,37.658949
-1812,55.843894,37.649614
-1813,55.850907,37.676602
-1814,55.851290,37.677264
-1815,55.847497,37.670718
-1816,55.844270,37.664682
-1817,55.845918,37.668608
-1818,55.846113,37.669878
-1819,55.822085,37.622781
-1820,55.822303,37.623656
-1821,55.821593,37.621714
-1822,55.821392,37.620657
-1823,55.821484,37.621804
-1824,55.824457,37.633683
-1825,55.824457,37.633788
-1826,55.829640,37.631088
-1827,55.829474,37.631361
-1828,55.832634,37.623371
-1829,55.829530,37.622267
-1830,55.830339,37.618772
-1831,55.831992,37.622435
-1832,55.828245,37.624355
-1833,55.825621,37.623246
-1834,55.825255,37.625043
-1835,55.824854,37.626442
-1836,55.825125,37.623729
-1837,55.824136,37.622598
-1838,55.823620,37.625997
-1839,55.822725,37.627433
-1840,55.824025,37.633758
-1841,55.824372,37.633635
-1842,55.818573,37.655051
-1843,55.818499,37.654010
-1844,55.818686,37.654142
-1845,55.817654,37.656595
-1846,55.817705,37.655502
-1847,55.817637,37.654810
-1848,55.817940,37.653779
-1849,55.817916,37.656765
-1850,55.816951,37.654106
-1851,55.816274,37.653004
-1852,55.816619,37.651604
-1853,55.815984,37.652973
-1854,55.816030,37.650075
-1855,55.816108,37.648533
-1856,55.816078,37.649125
-1857,55.816043,37.648001
-1858,55.815017,37.646756
-1859,55.815123,37.646612
-1860,55.816697,37.643540
-1861,55.816559,37.643949
-1862,55.816703,37.643624
-1863,55.818317,37.656198
-1864,55.821188,37.662590
-1865,55.820838,37.662601
-1866,55.820942,37.663324
-1867,55.819912,37.655567
-1868,55.817133,37.643517
-1869,55.817029,37.643470
-1870,55.817238,37.643536
-1871,55.816926,37.641564
-1872,55.815131,37.646468
-1873,55.815779,37.644038
-1874,55.815124,37.642776
-1875,55.815135,37.642465
-1876,55.813402,37.643606
-1877,55.813510,37.642876
-1878,55.813270,37.644338
-1879,55.813387,37.643884
-1880,55.812576,37.643753
-1881,55.812393,37.640799
-1882,55.812167,37.641911
-1883,55.813200,37.640338
-1884,55.813256,37.639084
-1885,55.813334,37.638337
-1886,55.811167,37.639753
-1887,55.810173,37.638039
-1888,55.809833,37.640849
-1889,55.808994,37.638804
-1890,55.808106,37.637667
-1891,55.805714,37.636923
-1892,55.806295,37.637330
-1893,55.812733,37.638989
-1894,55.812151,37.640767
-1895,55.812040,37.639906
-1896,55.814152,37.642628
-1897,55.813889,37.641760
-1898,55.821308,37.663594
-1899,55.821408,37.662594
-1900,55.821409,37.662793
-1901,55.821628,37.662984
-1902,55.822003,37.667421
-1903,55.823240,37.668021
-1904,55.821176,37.664029
-1905,55.828468,37.655700
-1906,55.828961,37.655829
-1907,55.829391,37.655208
-1908,55.829891,37.656273
-1909,55.829356,37.655646
-1910,55.829243,37.653997
-1911,55.830124,37.655087
-1912,55.830065,37.655102
-1913,55.830319,37.653783
-1914,55.830663,37.655761
-1915,55.830897,37.655006
-1916,55.830785,37.654917
-1917,55.830492,37.653883
-1918,55.830985,37.656134
-1919,55.830996,37.656213
-1920,55.830552,37.656887
-1921,55.830844,37.657527
-1922,55.837649,37.662079
-1923,55.837464,37.662639
-1924,55.831331,37.659542
-1925,55.828070,37.662862
-1926,55.829285,37.667983
-1927,55.832870,37.666062
-1928,55.833441,37.666805
-1929,55.838421,37.669436
-1930,55.841101,37.664158
-1931,55.844198,37.669172
-1932,55.844439,37.668743
-1933,55.850754,37.676863
-1934,55.833605,37.623084
-1935,55.833168,37.623387
-1936,55.834100,37.623472
-1937,55.834115,37.623782
-1938,55.833987,37.623601
-1939,55.838666,37.632216
-1940,55.838040,37.631963
-1941,55.839185,37.629912
-1942,55.837869,37.626122
-1943,55.834899,37.622611
-1944,55.834706,37.622891
-1945,55.834603,37.623101
-1946,55.834272,37.623863
-1947,55.834303,37.623635
-1948,55.834606,37.623187
-1949,55.834387,37.623626
-1950,55.836960,37.620065
-1951,55.837745,37.617912
-1952,55.839066,37.617886
-1953,55.838445,37.625923
-1954,55.829753,37.631114
-1955,55.838561,37.632707
-1956,55.840668,37.636393
-1957,55.840155,37.636178
-1958,55.840687,37.636724
-1959,55.840506,37.640195
-1960,55.839973,37.639747
-1961,55.840035,37.643596
-1962,55.837813,37.649543
-1963,55.811165,37.618690
-1964,55.811366,37.617782
-1965,55.814212,37.616785
-1966,55.813992,37.618252
-1967,55.816343,37.620184
-1968,55.814819,37.620187
-1969,55.809643,37.617720
-1970,55.810928,37.618507
-1971,55.810894,37.618747
-1972,55.810834,37.619091
-1973,55.810915,37.619839
-1974,55.808350,37.630700
-1975,55.814835,37.621266
-1976,55.816757,37.622623
-1977,55.805635,37.635790
-1978,55.805716,37.636092
-1979,55.808123,37.636683
-1980,55.807941,37.637556
-1981,55.807746,37.630954
-1982,55.802081,37.632899
-1983,55.802119,37.630837
-1984,55.799355,37.635809
-1985,55.800252,37.635360
-1986,55.799413,37.635836
-1987,55.800891,37.635213
-1988,55.794213,37.634288
-1989,55.805303,37.637342
-1990,55.838917,37.652662
-1991,55.838963,37.652778
-1992,55.838123,37.653432
-1993,55.837788,37.653317
-1994,55.836805,37.650971
-1995,55.836323,37.650307
-1996,55.838228,37.655240
-1997,55.838126,37.655283
-1998,55.838466,37.654328
-1999,55.839645,37.651806
-2000,55.839422,37.653245
-2001,55.839435,37.660441
-2002,55.842791,37.649381
-2003,55.850985,37.676609
-2004,55.851208,37.676928
-2005,55.851655,37.677757
-2006,55.847364,37.670175
-2007,55.844965,37.663111
-2008,55.846286,37.665807
-2009,55.846208,37.669971
-2010,55.822473,37.623651
-2011,55.821602,37.620573
-2012,55.821415,37.618712
-2013,55.816652,37.620205
-2014,55.821551,37.620656
-2015,55.824422,37.633653
-2016,55.824470,37.633772
-2017,55.824420,37.633787
-2018,55.832894,37.623303
-2019,55.828484,37.622011
-2020,55.830460,37.617944
-2021,55.832271,37.621959
-2022,55.832509,37.622456
-2023,55.825379,37.623182
-2024,55.825741,37.621389
-2025,55.825331,37.623757
-2026,55.824209,37.621050
-2027,55.823790,37.622547
-2028,55.822668,37.625996
-2029,55.822475,37.627423
-2030,55.824087,37.633733
-2031,55.818478,37.655489
-2032,55.818910,37.654236
-2033,55.816478,37.655375
-2034,55.817676,37.656494
-2035,55.817615,37.656714
-2036,55.817560,37.654769
-2037,55.816360,37.653463
-2038,55.816842,37.654427
-2039,55.816305,37.653281
-2040,55.815937,37.652966
-2041,55.816039,37.649896
-2042,55.816004,37.650594
-2043,55.816015,37.648517
-2044,55.815982,37.649116
-2045,55.815740,37.647965
-2046,55.814557,37.646671
-2047,55.814960,37.647939
-2048,55.815025,37.646593
-2049,55.817026,37.643562
-2050,55.817021,37.643645
-2051,55.818448,37.655902
-2052,55.820878,37.663250
-2053,55.820850,37.660359
-2054,55.820933,37.663742
-2055,55.819790,37.655508
-2056,55.817069,37.643556
-2057,55.817146,37.643598
-2058,55.817098,37.642390
-2059,55.814572,37.646357
-2060,55.815194,37.645456
-2061,55.815052,37.643914
-2062,55.815115,37.643007
-2063,55.814791,37.642427
-2064,55.813471,37.643626
-2065,55.813591,37.642894
-2066,55.813256,37.644593
-2067,55.813159,37.644309
-2068,55.813327,37.644982
